case,dataset,seq_len,pred_len,features,train_reversed,test_reversed,channels,train_windows,test_windows,mse,mae,dlinear_mse,dlinear_mae,mse_ratio_vs_dlinear,mae_ratio_vs_dlinear,seconds,checkpoint
NN,ETTm1,336,96,M,False,False,7,34129,11425,0.2992891608722617,0.3427992491164316,0.299,0.343,1.0009670932182666,0.9994147204560687,0.34970691706985235,checkpoints/long_input/ols_NN_ETTm1_s336_p96_M.npz
NN,ETTm1,336,192,M,False,False,7,34033,11329,0.33399705113656425,0.3637390722177865,0.335,0.365,0.9970061227957141,0.9965454033364014,0.41298516700044274,checkpoints/long_input/ols_NN_ETTm1_s336_p192_M.npz
NN,ETTm1,336,336,M,False,False,7,33889,11185,0.3683715701110567,0.3843609975516293,0.369,0.386,0.9982969379703434,0.9957538796674333,0.5115598752163351,checkpoints/long_input/ols_NN_ETTm1_s336_p336_M.npz
NN,ETTm1,336,720,M,False,False,7,33505,10801,0.4232985784772411,0.4180952621879093,0.425,0.421,0.9959966552405674,0.9931003852444402,0.7669143751263618,checkpoints/long_input/ols_NN_ETTm1_s336_p720_M.npz
NR,ETTm1,336,96,M,False,True,7,34129,11425,0.2949058947022086,0.3420231100999899,0.299,0.343,0.9863073401411661,0.9971519244897664,0.3598308751825243,checkpoints/long_input/ols_NR_ETTm1_s336_p96_M.npz
NR,ETTm1,336,192,M,False,True,7,34033,11329,0.3295828099024448,0.3621811746523108,0.335,0.365,0.98382928329088,0.9922771908282488,0.4318580001126975,checkpoints/long_input/ols_NR_ETTm1_s336_p192_M.npz
NR,ETTm1,336,336,M,False,True,7,33889,11185,0.36700691947221853,0.38311844156374697,0.369,0.386,0.9945986977566897,0.9925348227040076,0.5247441250830889,checkpoints/long_input/ols_NR_ETTm1_s336_p336_M.npz
NR,ETTm1,336,720,M,False,True,7,33505,10801,0.42491344282003074,0.4158133907479808,0.425,0.421,0.9997963360471311,0.9876802630593369,0.7802466249559075,checkpoints/long_input/ols_NR_ETTm1_s336_p720_M.npz
RN,ETTm1,336,96,M,True,False,7,34129,11425,0.29935669388990344,0.34325389566933084,0.299,0.343,1.0011929561535233,1.000740220610294,0.3688512910157442,checkpoints/long_input/ols_RN_ETTm1_s336_p96_M.npz
RN,ETTm1,336,192,M,True,False,7,34033,11329,0.3338923138882987,0.3641951229694739,0.335,0.365,0.9966934742934289,0.9977948574506134,0.4330784580670297,checkpoints/long_input/ols_RN_ETTm1_s336_p192_M.npz
RN,ETTm1,336,336,M,True,False,7,33889,11185,0.3679123416372462,0.38470642613010736,0.369,0.386,0.9970524163611008,0.996648772357791,0.5862854160368443,checkpoints/long_input/ols_RN_ETTm1_s336_p336_M.npz
RN,ETTm1,336,720,M,True,False,7,33505,10801,0.42197658737761384,0.41783925765615565,0.425,0.421,0.9928860879473267,0.9924922984706785,0.8246305829379708,checkpoints/long_input/ols_RN_ETTm1_s336_p720_M.npz
RR,ETTm1,336,96,M,True,True,7,34129,11425,0.2950407320783633,0.3424885593128695,0.299,0.343,0.9867583012654291,0.9985089192795028,0.368573792045936,checkpoints/long_input/ols_RR_ETTm1_s336_p96_M.npz
RR,ETTm1,336,192,M,True,True,7,34033,11329,0.32954795552940536,0.36256886155876256,0.335,0.365,0.9837252403862846,0.9933393467363358,0.4442332498729229,checkpoints/long_input/ols_RR_ETTm1_s336_p192_M.npz
RR,ETTm1,336,336,M,True,True,7,33889,11185,0.36659264950618325,0.38331373244301065,0.369,0.386,0.9934760149219058,0.9930407576243799,0.5479338329751045,checkpoints/long_input/ols_RR_ETTm1_s336_p336_M.npz
