model,dataset,seq_len,pred_len,selected_for_reversal,NN,NR,RN,RR,RN_over_NN,NR_over_NN,RR_over_NN,RN_over_NR,interaction,channel_group
iTransformer,electricity,336,336,False,0.18905434315526704,0.19293235381197482,0.19044408958798606,0.19749854542083617,1.0073510420841147,1.0205126768948272,1.0446654762045537,0.9871029188478478,1.0161972107750785,unselected
iTransformer,electricity,336,336,True,0.2004143187370786,0.19752554254602184,0.20221020260232758,0.19956488248833607,1.0089608560733876,0.9855859790395191,0.9957615990010329,1.0237167304841817,1.0013514702038036,selected
iTransformer,exchange_rate,96,96,False,0.06674062088131899,0.0675529816653579,0.06419803155586118,0.06504241004586214,0.9619034211566723,1.0121719093006865,0.9745550638721705,0.9503360173483328,1.000969012176413,unselected
iTransformer,exchange_rate,96,96,True,0.10712896101176735,0.11112861335277555,0.10641081258654589,0.10519910790026185,0.9932964119278392,1.037334930752935,0.9819857012214137,0.9575464803897706,0.9530315869326288,selected
iTransformer,exchange_rate,96,336,False,0.25784563925117254,0.2573508592322469,0.23513739742338657,0.24855764396488667,0.911930867267197,0.9980810999155828,0.9639784666777387,0.9136841358325767,1.0591063819314648,unselected
iTransformer,exchange_rate,96,336,True,0.4070236347615719,0.3782935179769992,0.3661760129034519,0.39540255814790726,0.8996431205228467,0.9294141314388235,0.9714486442034943,0.967967981216416,1.161823914829667,selected
iTransformer,exchange_rate,336,96,False,0.06826646579429502,0.07112804753705852,0.06823199940845365,0.07297247555106873,0.9994951198155588,1.0419178246518022,1.0689358926380366,0.9592840204548564,1.0264493269032493,unselected
iTransformer,exchange_rate,336,96,True,0.12409828417003148,0.13304983451962468,0.1261634305119514,0.14009561762213701,1.0166412159179443,1.072132748727842,1.1289085788663042,0.9482419197848941,1.0357203248729947,selected
iTransformer,exchange_rate,336,336,False,0.28079069964587683,0.2729620351456105,0.25910732289776206,0.27706085704267025,0.9227774396535887,0.9721192172314128,0.9867166447894802,0.9492430797548175,1.0999576324950464,unselected
iTransformer,exchange_rate,336,336,True,0.44442410022020334,0.47078512981534004,0.44853435829281807,0.5439398884773254,1.009248504009072,1.0593150317052458,1.2239207734409858,0.9527368854423045,1.1448011493107446,selected
iTransformer,illness,96,96,False,2.484349310398102,2.5248835384845734,2.629511058330536,2.635709196329117,1.058430490158879,1.0163158328487938,1.0609253639564722,1.0414385528089583,0.9862654032152366,unselected
iTransformer,illness,96,96,True,3.970434308052063,2.6264950037002563,4.23420496781667,2.3199409643809,1.0664337045520886,0.6615132753547162,0.584304079701318,1.6121123253048042,0.8282596262443671,selected
iTransformer,illness,336,96,False,3.2776359021663666,3.330231487751007,3.409102439880371,3.3795395493507385,1.0401101713668413,1.0160468054276186,1.0310905940214465,1.0236833242432128,0.975671832058749,unselected
iTransformer,illness,336,96,True,5.169967492421468,1.2493158181508381,5.438211480776469,1.0738634864489238,1.0518850435226554,0.2416486796062413,0.2077118450015546,4.352951753084966,0.8171627417134677,selected
iTransformer,weather,96,96,False,0.11939958126326511,0.12001407499403943,0.1221019914426671,0.12270248244220218,1.022633330459036,1.0051465317070034,1.027662585948727,1.0173972631854336,0.9997725846859759,unselected
iTransformer,weather,96,96,True,0.2550756689044647,0.2538645174121484,0.26298613491235295,0.2644170861691236,1.0310122327302453,0.9952517952907145,1.0366221415973533,1.0359310453985016,1.010237982903879,selected
iTransformer,weather,96,336,False,0.19002614151263097,0.19022635975323443,0.19094104887070976,0.19098613055063068,1.0048146394532669,1.0010536352472859,1.0050518788118208,1.003757045650258,0.9991833278369051,unselected
iTransformer,weather,96,336,True,0.3925171239185147,0.39107253957772625,0.39644012743374335,0.3941593870637007,1.0099944773773566,0.9963196909057952,1.0041839273884188,1.0137252998172996,0.9979196013356958,selected
iTransformer,weather,336,96,False,0.10075375816615462,0.10282450047617943,0.10280099864096631,0.10248535551363597,1.0203192467663147,1.0205525069011314,1.0171864293600419,0.9997714373996054,0.976852797527747,unselected
iTransformer,weather,336,96,True,0.22010037964209905,0.22664950937032696,0.2231465280463453,0.2251854426343925,1.0138398144028626,1.0297551950563526,1.023103381287039,0.9845445007416359,0.979977683830989,selected
iTransformer,weather,336,336,False,0.16508401685860005,0.16723635390570213,0.17229770141420883,0.16755137198329478,1.043697050101389,1.0130378281802146,1.0149460569935618,1.0302646367868113,0.9599372440040662,unselected
iTransformer,weather,336,336,True,0.3417854065774008,0.3429937946144491,0.34593975562602275,0.3439317063079215,1.012154846194936,1.0035355167710318,1.0062796704868517,1.0085889630011677,0.9906927676775221,selected
